unit,mean,std,n,individual_ratings
Al Pacino,4.8667,0.4342,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Alessandra,3.7,1.2905,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 5, 5]"
Alexander Glazunov,4.8333,0.4611,30,"[5, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Anabel,3.6667,1.2685,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Andrew,3.6,1.3544,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 1, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Bogotá,4.6,0.6747,30,"[5, 4, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5]"
Bruce,3.6897,1.2846,29,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Carla,3.6333,1.2452,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 4, 3, 3, 3, 1, 5, 3, 5, 5, 5, 2, 4, 5]"
Christmas Eve,3.7333,1.5071,30,"[5, 5, 1, 2, 3, 3, 1, 5, 3, 2, 5, 5, 1, 5, 5, 3, 2, 4, 4, 5, 5, 5, 5, 3, 5, 1, 5, 4, 5, 5]"
Clint,3.6,1.2758,30,"[5, 4, 4, 4, 5, 4, 1, 3, 3, 2, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Delhi,4.7333,0.5208,30,"[5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Dire Straits,4.0667,1.3374,30,"[2, 3, 4, 5, 4, 5, 5, 5, 5, 5, 5, 2, 1, 3, 5, 3, 1, 5, 4, 3, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Donatello,4.0333,1.2172,30,"[5, 4, 5, 4, 5, 5, 1, 3, 4, 3, 5, 5, 1, 4, 5, 3, 5, 3, 3, 4, 4, 5, 5, 5, 5, 3, 5, 2, 5, 5]"
Dubai City,4.7333,0.5833,30,"[5, 4, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Halle Berry,4.8333,0.4611,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Irma,3.6,1.2758,30,"[5, 4, 4, 4, 5, 4, 1, 3, 3, 2, 3, 4, 1, 4, 4, 5, 5, 3, 3, 3, 3, 1, 5, 5, 3, 5, 5, 2, 4, 5]"
Italy,4.6667,0.6609,30,"[5, 4, 5, 4, 4, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Jared,3.6333,1.2994,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 2, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Jed,3.5667,1.2507,30,"[5, 4, 4, 4, 4, 5, 1, 3, 3, 2, 3, 4, 1, 4, 4, 3, 4, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
John Wayne,4.9,0.3051,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
June,3.6,1.6103,30,"[5, 4, 1, 4, 2, 5, 1, 5, 2, 1, 5, 5, 1, 5, 5, 2, 1, 4, 5, 4, 5, 5, 5, 3, 5, 1, 4, 4, 4, 5]"
Karl May,4.6333,0.6687,30,"[5, 4, 5, 4, 5, 5, 4, 5, 5, 3, 5, 5, 4, 5, 5, 3, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Ken,3.6207,1.2653,29,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 4, 5, 5, 5, 2, 5]"
Kevin Spacey,4.8333,0.4611,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Lake Huron,4.8,0.4842,30,"[5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5]"
Michael Landon,4.8,0.4842,30,"[5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Miles,3.4667,1.2521,30,"[5, 4, 4, 4, 2, 5, 1, 3, 3, 2, 3, 4, 1, 4, 4, 3, 4, 3, 3, 4, 3, 5, 5, 3, 5, 1, 5, 2, 4, 5]"
Mississippi,4.6667,0.6065,30,"[5, 4, 5, 5, 4, 5, 4, 5, 3, 5, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5]"
Morris,3.5862,1.2961,29,"[5, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 4, 5, 2, 3, 3, 3, 1, 5, 5, 3, 5, 5, 2, 4, 5]"
Natalie,3.6667,1.2685,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
November,3.6,1.6938,30,"[5, 3, 1, 2, 1, 5, 1, 5, 2, 1, 5, 5, 1, 5, 5, 3, 1, 5, 4, 5, 5, 5, 5, 5, 5, 1, 4, 4, 4, 5]"
Paul,3.7,1.2905,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 5, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Paul Walker,4.7333,0.5833,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 3, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Peter Ilyich Tchaikovsky,4.7667,0.5683,30,"[5, 4, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Philip Seymour Hoffman,4.8333,0.5307,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Pong,3.8333,1.2888,30,"[5, 4, 3, 4, 5, 5, 1, 3, 4, 5, 5, 2, 1, 4, 2, 3, 5, 3, 3, 2, 3, 5, 5, 5, 5, 5, 5, 5, 4, 4]"
Pérotin,4.2667,1.1427,30,"[5, 2, 4, 4, 5, 5, 5, 5, 4, 3, 5, 5, 1, 5, 5, 3, 5, 2, 4, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
Ronald,3.6552,1.2614,29,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 4, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 2, 4, 5]"
Saint Paul,4.4,1.0034,30,"[5, 3, 4, 4, 5, 4, 2, 5, 5, 2, 5, 5, 4, 5, 5, 3, 5, 4, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Saudi Arabia,4.7,0.596,30,"[5, 4, 4, 5, 4, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Sebastian,3.6667,1.2685,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Sergei Prokofiev,4.8,0.5509,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Seth,3.6667,1.2685,30,"[5, 4, 4, 4, 5, 5, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 4, 5]"
Shirley,3.6667,1.2685,30,"[5, 4, 4, 4, 5, 4, 1, 3, 3, 3, 3, 4, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 2, 5, 5]"
Sophocles,4.6,0.855,30,"[5, 4, 4, 5, 5, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5]"
South Africa,4.5333,0.7761,30,"[5, 3, 4, 4, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
South Korea,4.6667,0.6609,30,"[5, 4, 4, 5, 3, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Specific language impairment,3.0333,1.3767,30,"[5, 1, 2, 2, 2, 3, 1, 5, 3, 2, 2, 5, 1, 3, 2, 3, 3, 3, 4, 3, 4, 5, 4, 3, 5, 1, 5, 1, 4, 4]"
Sweden,4.7667,0.504,30,"[5, 4, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
