unit,mean,std,n,individual_ratings
ABBY,3.5333,1.6965,30,"[5, 1, 2, 2, 4, 1, 5, 2, 5, 4, 5, 5, 5, 1, 5, 4, 2, 5, 1, 5, 1, 5, 5, 5, 5, 1, 5, 5, 3, 2]"
ABDUCTION,3.0,1.0828,30,"[2, 4, 2, 3, 4, 3, 4, 4, 4, 2, 3, 3, 3, 4, 5, 2, 3, 3, 4, 1, 2, 4, 3, 4, 4, 2, 1, 4, 1, 2]"
ABIDE,2.1333,0.9732,30,"[1, 1, 2, 1, 2, 4, 2, 2, 2, 2, 2, 5, 1, 2, 4, 2, 1, 1, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 3]"
ABIGAIL,3.5517,1.4289,29,"[5, 5, 2, 5, 1, 4, 4, 5, 4, 5, 3, 5, 5, 1, 4, 3, 5, 1, 5, 4, 4, 3, 2, 2, 5, 4, 3, 3, 1]"
ABNER,2.8966,1.3718,29,"[5, 3, 2, 5, 2, 4, 3, 2, 5, 5, 2, 1, 1, 1, 2, 2, 3, 1, 4, 4, 4, 2, 2, 3, 5, 4, 3, 3, 1]"
ABSENT,2.7667,1.1943,30,"[3, 5, 3, 3, 1, 1, 2, 2, 1, 4, 2, 4, 4, 2, 4, 4, 3, 2, 1, 4, 3, 4, 3, 5, 3, 1, 2, 3, 2, 2]"
ABSOLVE,1.7,0.9523,30,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 3, 3, 2, 3, 2, 2, 1, 1, 1, 2, 1, 1, 5, 2, 2, 1, 1, 1, 1]"
ABUNDANTLY,1.9655,0.8653,29,"[2, 4, 1, 2, 2, 2, 2, 3, 1, 2, 2, 1, 2, 1, 2, 2, 2, 4, 1, 2, 2, 2, 2, 4, 1, 1, 1, 2, 2]"
ACADEMIC,2.6333,1.0662,30,"[2, 3, 3, 2, 2, 2, 1, 3, 2, 3, 3, 5, 3, 2, 1, 3, 2, 3, 3, 4, 4, 3, 1, 5, 2, 2, 3, 2, 1, 4]"
ACCOMPLICE,3.25,1.2057,28,"[3, 4, 4, 3, 4, 4, 3, 2, 2, 5, 3, 1, 4, 5, 1, 5, 4, 3, 4, 3, 4, 4, 2, 5, 1, 3, 3, 2]"
ACCUMULATING,2.2759,0.9963,29,"[2, 4, 3, 2, 1, 2, 3, 3, 1, 1, 2, 4, 3, 1, 2, 2, 1, 5, 3, 2, 2, 2, 2, 3, 2, 2, 1, 3, 2]"
ACHIEVEMENTS,2.5667,1.1043,30,"[2, 1, 2, 3, 1, 1, 3, 2, 2, 2, 4, 4, 4, 4, 5, 3, 3, 4, 2, 1, 1, 3, 3, 2, 2, 4, 2, 2, 2, 3]"
ACONITUM,2.7667,1.3047,30,"[5, 5, 5, 1, 1, 1, 2, 4, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 1, 3, 4, 4, 1, 1, 3, 3, 3, 3, 2, 3]"
ACRE,4.4,0.724,30,"[4, 5, 5, 4, 5, 4, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 3, 4, 4, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 3]"
ACT,2.8621,0.9901,29,"[2, 4, 2, 2, 5, 4, 3, 3, 3, 2, 1, 2, 3, 3, 4, 2, 4, 4, 2, 3, 1, 4, 4, 3, 3, 3, 2, 3, 2]"
ADORABLE,1.9333,0.9444,30,"[3, 1, 2, 2, 2, 3, 2, 1, 2, 2, 1, 4, 2, 2, 4, 2, 1, 1, 3, 2, 2, 1, 2, 4, 1, 2, 1, 1, 1, 1]"
ADULTS,4.0,1.1142,30,"[4, 5, 4, 4, 5, 3, 5, 2, 5, 5, 4, 5, 4, 2, 5, 5, 4, 5, 3, 5, 5, 3, 3, 5, 5, 4, 3, 4, 1, 3]"
ADVANTAGES,1.7931,0.9016,29,"[2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 3, 2, 2, 1, 3, 2, 2, 3, 2, 1, 1, 1, 5, 1, 1, 2, 2, 1, 1]"
ADVERSITY,1.9333,1.1121,30,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 4, 2, 4, 4, 2, 1, 3, 1, 2, 2, 1, 5, 2, 2, 2, 1, 1, 2]"
AEROSPACE,3.1,1.0619,30,"[3, 2, 4, 1, 3, 2, 5, 4, 3, 4, 5, 3, 4, 2, 4, 2, 4, 3, 3, 2, 4, 3, 3, 5, 3, 4, 2, 2, 2, 2]"
AFFIDAVIT,3.8,1.0635,30,"[5, 5, 5, 4, 1, 4, 4, 4, 4, 5, 4, 4, 5, 5, 3, 4, 3, 5, 3, 5, 3, 5, 3, 3, 4, 2, 4, 3, 3, 2]"
AFFORD,2.3333,1.0933,30,"[1, 1, 2, 2, 2, 3, 2, 4, 5, 2, 2, 1, 2, 2, 3, 4, 3, 4, 1, 1, 4, 1, 2, 3, 3, 2, 3, 1, 2, 2]"
AFT,2.6897,1.3655,29,"[2, 3, 2, 3, 3, 4, 2, 2, 4, 1, 1, 2, 1, 1, 3, 5, 2, 1, 4, 5, 3, 4, 1, 1, 3, 3, 5, 5, 2]"
AFTERNOONS,3.1379,1.0598,29,"[3, 3, 4, 2, 4, 4, 2, 2, 3, 1, 3, 5, 2, 3, 4, 3, 3, 5, 2, 3, 5, 3, 2, 5, 4, 3, 2, 3, 3]"
AFTERWARD,2.1034,1.1447,29,"[2, 3, 1, 1, 1, 1, 1, 1, 3, 3, 2, 4, 1, 2, 2, 1, 2, 5, 1, 2, 3, 2, 4, 3, 2, 2, 1, 1, 4]"
AGGIE,2.5862,1.2961,29,"[2, 3, 2, 4, 5, 1, 3, 3, 2, 1, 2, 4, 1, 2, 3, 3, 1, 1, 3, 2, 4, 1, 3, 2, 2, 5, 5, 1, 4]"
AHOY,2.5,1.3065,30,"[3, 2, 4, 2, 2, 2, 2, 2, 3, 3, 1, 5, 3, 2, 1, 5, 1, 1, 3, 5, 2, 2, 1, 5, 1, 2, 1, 4, 3, 2]"
AIRBAG,4.5667,0.7739,30,"[3, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5]"
AIRCRAFT,4.7333,0.5208,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5]"
AIRS,2.1,0.9595,30,"[3, 1, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 5, 1, 2, 2, 1, 1, 2]"
AKRON,3.7,1.489,30,"[5, 1, 2, 5, 4, 5, 3, 4, 5, 4, 5, 5, 5, 1, 5, 4, 4, 5, 4, 1, 1, 3, 5, 5, 5, 2, 2, 5, 4, 2]"
ALARMS,3.9655,0.823,29,"[4, 5, 5, 4, 5, 4, 4, 3, 3, 4, 4, 5, 5, 5, 4, 4, 4, 3, 4, 3, 4, 3, 4, 5, 2, 4, 3, 5, 3]"
ALIENIST,2.1379,1.1252,29,"[5, 2, 2, 3, 4, 2, 4, 2, 3, 2, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 4, 1, 2, 3, 2, 1, 2, 2]"
ALLOTTED,2.3,1.1188,30,"[1, 1, 2, 1, 2, 3, 2, 1, 5, 3, 2, 1, 2, 3, 3, 5, 2, 4, 3, 1, 4, 2, 2, 2, 3, 2, 2, 2, 2, 1]"
ALMOST,1.6333,0.8503,30,"[2, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 4, 2, 3, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2]"
ALPHANUMERIC,3.3793,1.2368,29,"[2, 4, 4, 5, 1, 4, 3, 2, 1, 1, 3, 4, 5, 3, 4, 4, 5, 4, 5, 3, 4, 2, 5, 4, 2, 3, 3, 4, 4]"
ALREADY,1.7,0.9879,30,"[1, 2, 1, 2, 1, 2, 2, 3, 1, 1, 1, 3, 1, 2, 1, 5, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 4]"
ALZHEIMER,3.0,1.3646,30,"[3, 2, 3, 3, 5, 5, 1, 4, 1, 1, 2, 5, 1, 4, 2, 3, 4, 3, 3, 2, 3, 4, 2, 5, 3, 1, 2, 5, 3, 5]"
AMALGAM,2.6,1.4044,30,"[5, 1, 2, 1, 1, 1, 2, 1, 4, 2, 3, 2, 3, 1, 5, 3, 3, 5, 3, 2, 1, 5, 3, 5, 2, 2, 1, 2, 3, 4]"
AMISH,3.8333,0.8743,30,"[3, 2, 4, 4, 3, 4, 5, 2, 5, 4, 5, 4, 5, 3, 4, 4, 3, 4, 3, 4, 4, 4, 5, 5, 4, 5, 3, 4, 3, 3]"
AMONG,2.4333,0.8976,30,"[2, 3, 3, 2, 2, 1, 2, 2, 2, 3, 2, 3, 4, 2, 4, 3, 2, 2, 2, 2, 2, 2, 4, 5, 3, 2, 2, 1, 2, 2]"
AMPUTATE,4.0333,0.9994,30,"[4, 5, 4, 3, 5, 5, 2, 5, 2, 5, 5, 5, 4, 4, 4, 4, 4, 3, 2, 5, 4, 5, 5, 5, 4, 5, 3, 3, 4, 3]"
AN,2.2,1.4239,30,"[1, 2, 1, 1, 5, 1, 2, 5, 4, 1, 1, 5, 1, 1, 2, 2, 1, 3, 1, 5, 2, 3, 1, 2, 2, 1, 3, 4, 1, 2]"
ANATOMY,3.2857,1.1819,28,"[5, 1, 3, 4, 4, 3, 4, 3, 3, 2, 4, 4, 2, 5, 4, 3, 3, 1, 1, 3, 5, 2, 3, 5, 3, 4, 4, 4]"
ANEURYSM,3.9333,1.2299,30,"[3, 4, 5, 4, 4, 5, 3, 5, 4, 1, 2, 5, 5, 3, 5, 5, 5, 4, 4, 5, 3, 5, 4, 5, 1, 5, 4, 5, 2, 3]"
ANEW,1.7667,0.8172,30,"[2, 1, 2, 1, 1, 1, 2, 1, 3, 3, 2, 2, 1, 2, 4, 2, 2, 1, 3, 1, 1, 2, 2, 2, 3, 1, 1, 1, 1, 2]"
ANGUS,3.5333,1.2521,30,"[4, 5, 4, 1, 4, 5, 5, 2, 5, 5, 4, 5, 2, 2, 2, 4, 3, 4, 1, 4, 3, 5, 4, 3, 2, 3, 4, 5, 3, 3]"
ANNA,3.4667,1.5698,30,"[4, 1, 2, 2, 4, 4, 5, 1, 5, 3, 5, 4, 5, 3, 5, 3, 3, 5, 1, 1, 1, 5, 5, 5, 5, 1, 3, 5, 3, 5]"
ANTHEM,3.0667,1.2847,30,"[3, 1, 3, 3, 1, 1, 4, 4, 5, 2, 2, 3, 5, 3, 5, 3, 2, 2, 4, 2, 3, 5, 4, 5, 4, 1, 3, 3, 2, 4]"
ANTIDOTE,3.3667,1.3257,30,"[1, 5, 5, 3, 2, 5, 5, 2, 2, 4, 3, 5, 4, 2, 5, 3, 1, 5, 4, 3, 3, 4, 3, 1, 3, 5, 2, 4, 4, 3]"
ANTIVENIN,3.0,1.64,30,"[5, 5, 2, 1, 1, 1, 3, 1, 5, 2, 5, 2, 5, 1, 5, 3, 1, 3, 3, 5, 1, 4, 4, 5, 3, 3, 5, 4, 1, 1]"
ANTS,4.9333,0.2537,30,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
ANUS,4.7,0.535,30,"[4, 4, 5, 4, 5, 5, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
ANVILS,4.4667,1.2243,30,"[5, 1, 5, 5, 4, 1, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5]"
