unit,mean,std,n,individual_ratings
jonah_annakarenina_AA.aiff,4.2468,1.0714,158,"[4, 3, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 3, 3, 5, 5, 3, 4, 5, 5, 3, 2, 3, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 2, 2, 5, 5, 2, 2, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2, 4, 4, 3, 3, 5, 5, 4, 4, 1, 2, 5, 4, 5, 5, 5, 5, 3, 3, 5, 5, 3, 5, 1, 2, 4, 5, 5, 4, 2, 2, 5, 5, 5, 5, 2, 4, 2, 2, 5, 5, 5, 5, 3, 5, 5, 5, 1, 3, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 2, 4, 4, 4]"
jonah_annakarenina_AAb.aiff,3.8125,1.2308,160,"[3, 2, 5, 5, 5, 5, 5, 4, 3, 3, 5, 5, 4, 2, 5, 4, 5, 4, 4, 5, 3, 4, 1, 3, 4, 4, 5, 5, 3, 3, 4, 5, 4, 3, 5, 5, 1, 1, 3, 3, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 2, 2, 5, 5, 4, 4, 2, 2, 5, 5, 2, 2, 5, 5, 5, 5, 2, 1, 5, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 4, 5, 2, 1, 4, 4, 3, 3, 5, 5, 4, 4, 4, 3, 4, 4, 5, 5, 5, 5, 3, 3, 2, 4, 3, 3, 1, 2, 5, 5, 3, 2, 2, 3, 4, 4, 5, 5, 3, 3, 2, 2, 5, 4, 2, 2, 3, 2, 5, 5, 1, 2, 4, 4, 1, 2, 5, 4, 5, 5, 2, 3, 4, 4, 5, 5, 4, 5, 4, 4]"
jonah_annakarenina_AbA.aiff,4.1824,1.0923,159,"[2, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 4, 5, 4, 4, 5, 5, 4, 5, 4, 3, 5, 5, 5, 3, 2, 4, 5, 4, 2, 5, 5, 2, 2, 3, 3, 4, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 2, 2, 5, 5, 2, 2, 5, 5, 5, 5, 5, 4, 5, 1, 5, 5, 5, 5, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 5, 4, 3, 3, 5, 5, 4, 4, 3, 3, 3, 5, 5, 5, 5, 5, 3, 3, 4, 4, 5, 3, 1, 1, 5, 5, 5, 5, 2, 1, 4, 3, 5, 5, 4, 4, 4, 4, 5, 5, 4, 2, 3, 2, 5, 5, 2, 2, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4]"
jonah_annakarenina_AbAb.aiff,3.8805,1.2253,159,"[3, 1, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 1, 3, 5, 5, 5, 5, 4, 4, 5, 4, 3, 2, 5, 5, 5, 5, 3, 3, 3, 5, 3, 2, 2, 5, 2, 2, 3, 3, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 2, 2, 5, 5, 4, 4, 2, 2, 5, 5, 2, 2, 5, 5, 5, 5, 2, 2, 5, 5, 4, 4, 5, 5, 5, 2, 4, 3, 5, 5, 5, 5, 5, 5, 3, 3, 4, 5, 5, 5, 5, 4, 2, 2, 4, 5, 3, 1, 5, 5, 4, 4, 4, 2, 4, 5, 5, 5, 5, 3, 3, 2, 5, 3, 3, 4, 2, 5, 5, 2, 2, 2, 1, 4, 4, 5, 5, 3, 4, 1, 1, 4, 4, 2, 4, 3, 3, 5, 5, 2, 4, 4, 4, 3, 4, 5, 5, 5, 5, 4, 3, 4, 4, 5, 5, 5, 5, 4, 4]"
jonah_australia_AA.aiff,4.3145,1.0349,159,"[3, 2, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 4, 4, 2, 4, 5, 5, 5, 5, 2, 3, 4, 5, 4, 2, 5, 5, 5, 1, 3, 3, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 2, 2, 5, 5, 5, 5, 4, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 4, 5, 4, 4, 3, 3, 5, 5, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 3, 3, 5, 5, 4, 5, 5, 2, 5, 4, 4, 4, 2, 1, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 5, 5, 1, 2, 5, 5, 1, 3, 5, 5, 5, 5, 3, 3, 5, 5, 5, 4, 5, 5, 5, 4]"
jonah_australia_AAb.aiff,3.9937,1.0694,160,"[4, 2, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 2, 4, 5, 5, 5, 4, 4, 4, 3, 4, 4, 3, 5, 5, 5, 5, 3, 3, 4, 3, 2, 3, 5, 3, 3, 4, 3, 3, 5, 5, 4, 4, 3, 5, 5, 4, 5, 5, 2, 2, 5, 5, 4, 4, 4, 4, 5, 5, 2, 2, 5, 5, 5, 5, 2, 2, 4, 4, 4, 4, 5, 5, 4, 2, 4, 3, 5, 5, 5, 5, 5, 5, 4, 3, 4, 5, 5, 5, 4, 5, 3, 3, 4, 4, 3, 3, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 4, 4, 2, 3, 5, 4, 2, 3, 2, 1, 4, 4, 5, 5, 4, 5, 2, 2, 4, 5, 5, 4, 3, 3, 5, 5, 4, 1, 4, 4, 3, 1, 4, 5, 4, 5, 4, 3, 5, 4, 5, 3, 2, 5, 5, 4]"
jonah_australia_AbA.aiff,4.2579,0.9662,159,"[2, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 4, 5, 5, 4, 4, 3, 3, 2, 5, 5, 5, 5, 3, 3, 5, 5, 3, 4, 5, 5, 4, 2, 3, 3, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4, 4, 5, 5, 2, 2, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 3, 3, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 4, 2, 2, 4, 4, 5, 3, 2, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 4, 2, 3, 2, 5, 5, 3, 2, 5, 5, 3, 3, 5, 4, 5, 5, 2, 4, 5, 5, 5, 5, 5, 5, 4, 4]"
jonah_australia_AbAb.aiff,4.0506,1.1012,158,"[1, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 5, 5, 5, 4, 5, 5, 4, 3, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3, 4, 2, 2, 5, 5, 4, 4, 3, 3, 5, 4, 5, 4, 4, 4, 5, 5, 5, 5, 3, 2, 5, 5, 4, 4, 4, 4, 5, 5, 2, 2, 5, 5, 5, 5, 2, 1, 3, 5, 4, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 3, 4, 3, 4, 5, 5, 4, 5, 2, 1, 4, 4, 3, 3, 5, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 4, 4, 4, 4, 4, 3, 5, 2, 1, 4, 4, 5, 5, 5, 5, 4, 3, 4, 5, 4, 3, 3, 2, 5, 5, 1, 2, 4, 5, 2, 1, 5, 4, 5, 4, 3, 4, 4, 4, 4, 5, 5, 5, 4, 4]"
jonah_colorado_AA.aiff,4.2938,0.9912,160,"[3, 4, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 4, 4, 4, 4, 4, 5, 5, 5, 4, 5, 3, 3, 5, 5, 5, 5, 3, 3, 5, 5, 2, 4, 5, 5, 3, 2, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 5, 5, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 4, 4, 4, 3, 3, 5, 5, 4, 4, 4, 4, 4, 1, 5, 5, 5, 5, 3, 3, 5, 5, 4, 3, 2, 2, 5, 5, 4, 4, 1, 2, 4, 5, 5, 5, 5, 4, 4, 4, 3, 5, 5, 4, 4, 3, 5, 5, 2, 1, 5, 5, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4]"
jonah_colorado_AAb.aiff,4.044,1.0951,159,"[2, 3, 5, 5, 5, 5, 4, 4, 4, 3, 5, 5, 4, 3, 5, 4, 5, 5, 4, 4, 3, 5, 3, 4, 5, 5, 5, 5, 3, 3, 3, 5, 4, 2, 2, 5, 3, 3, 3, 3, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 2, 2, 5, 5, 4, 2, 4, 4, 5, 5, 2, 2, 5, 5, 5, 5, 5, 2, 5, 5, 4, 4, 5, 5, 2, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 3, 2, 4, 4, 3, 3, 5, 5, 4, 4, 4, 3, 3, 5, 5, 5, 5, 5, 3, 3, 5, 5, 4, 4, 3, 2, 5, 5, 2, 2, 1, 5, 4, 5, 5, 5, 4, 2, 4, 4, 5, 4, 2, 3, 1, 5, 5, 4, 5, 4, 4, 2, 2, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 2, 5, 4, 3]"
