unit,mean,std,n,individual_ratings
All of the performances are sold out at the Grand Theater.,6.5111,0.9574,90,"[6, 7, 7, 7, 7, 7, 5, 7, 7, 6, 4, 7, 6, 7, 7, 7, 7, 5, 7, 7, 7, 5, 7, 7, 7, 2, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 7, 6, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 3, 7, 7, 7, 7, 7, 6, 6, 7, 4, 4, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7]"
"It was George's first time skiing ever, and he fell and broke his arm.",5.6705,1.6564,88,"[6, 7, 7, 6, 1, 7, 6, 7, 5, 3, 5, 6, 7, 6, 6, 7, 6, 4, 7, 7, 7, 6, 6, 2, 7, 2, 1, 6, 5, 6, 7, 7, 7, 7, 3, 6, 3, 6, 3, 3, 7, 7, 7, 7, 3, 7, 7, 7, 7, 6, 7, 7, 7, 5, 6, 3, 7, 7, 7, 3, 6, 5, 6, 7, 5, 5, 6, 3, 3, 6, 2, 4, 7, 7, 7, 6, 7, 6, 7, 3, 7, 6, 6, 6, 5, 7, 7, 7]"
Jim's father was keeping the house and his mother is moving to an apartment.,4.7978,1.8854,89,"[5, 7, 3, 3, 7, 3, 2, 3, 6, 5, 5, 5, 5, 3, 7, 1, 7, 7, 7, 7, 7, 6, 5, 6, 6, 6, 1, 3, 7, 5, 7, 7, 5, 7, 7, 6, 3, 6, 5, 2, 5, 5, 6, 6, 7, 6, 7, 6, 7, 4, 4, 3, 5, 3, 4, 5, 4, 3, 4, 7, 1, 2, 6, 2, 5, 1, 3, 2, 7, 2, 2, 6, 1, 2, 6, 6, 3, 3, 3, 7, 5, 6, 6, 3, 6, 5, 6, 7, 7]"
Laura's sister was missing her brand-new laptop and Laura was missing her pearl necklace.,5.7727,1.572,88,"[5, 7, 6, 7, 6, 7, 7, 2, 6, 5, 7, 7, 5, 6, 5, 3, 7, 7, 3, 7, 7, 7, 7, 6, 5, 7, 2, 2, 7, 7, 7, 7, 7, 7, 7, 4, 7, 3, 6, 3, 6, 6, 7, 6, 7, 3, 7, 7, 7, 6, 7, 7, 5, 3, 5, 2, 6, 6, 6, 7, 7, 6, 1, 5, 5, 7, 6, 6, 7, 6, 6, 6, 2, 5, 7, 7, 7, 6, 6, 7, 3, 7, 6, 6, 5, 7, 6, 7]"
Renee's brother was kicked out of the movie theater for causing a disturbance.,6.8636,0.5262,88,"[6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
Sarah has been sick for almost a month and she has seen five different doctors.,5.9333,1.3808,90,"[6, 7, 7, 6, 5, 7, 6, 5, 7, 5, 4, 7, 6, 7, 7, 3, 7, 7, 3, 7, 7, 6, 7, 7, 6, 6, 2, 3, 7, 7, 6, 7, 5, 7, 7, 5, 6, 6, 6, 6, 2, 6, 7, 6, 7, 5, 6, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 5, 7, 7, 4, 5, 3, 4, 6, 7, 6, 6, 7, 3, 6, 3, 3, 6, 4, 7, 7, 6, 7, 7, 7, 6, 7, 7, 6, 7, 3, 7, 7, 7]"
The acrobat used to be a street performer in Times Square when he was young.,6.3667,0.9826,90,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 5, 7, 7, 6, 7, 7, 6, 7, 7, 5, 5, 4, 6, 7, 7, 7, 5, 7, 6, 7, 7, 6, 7, 7, 5, 7, 6, 6, 7, 7, 7, 6, 6, 7, 7, 5, 7, 6, 6, 7, 3, 5, 6, 4, 4, 6, 7, 7, 7, 6, 6, 2, 7, 6, 7, 7, 7, 6, 6, 7, 7]"
The ambassador that contacted the interpreter lived in Africa for many years.,5.3864,1.7217,44,"[6, 6, 6, 6, 7, 7, 5, 7, 7, 2, 6, 6, 7, 3, 7, 5, 6, 7, 6, 3, 1, 6, 7, 7, 7, 5, 5, 2, 6, 6, 5, 2, 6, 7, 3, 3, 6, 7, 6, 3, 7, 7, 3, 5]"
The ambassador that the interpreter contacted lived in Africa for many years.,5.2222,1.8244,45,"[6, 3, 7, 7, 5, 7, 7, 7, 6, 7, 7, 6, 5, 3, 5, 7, 6, 6, 3, 7, 6, 2, 5, 1, 5, 6, 6, 2, 7, 7, 6, 3, 1, 4, 3, 6, 2, 7, 5, 3, 6, 7, 6, 5, 7]"
The analyst that consulted the manufacturer was involved in a scandal not long ago.,4.9091,1.7165,44,"[6, 7, 5, 6, 7, 6, 6, 7, 7, 3, 6, 7, 6, 7, 7, 6, 5, 4, 6, 3, 3, 5, 6, 7, 3, 3, 2, 3, 4, 4, 5, 2, 3, 6, 3, 3, 6, 7, 3, 2, 7, 2, 5, 5]"
