unit,mean,std,n,individual_ratings
Amanda choked Jessica although she was a cham,2.1167,0.6911,60,"[2, 1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 2, 3, 3, 2, 3, 1, 3, 2, 1, 2, 1, 1, 3, 2, 1, 2, 1, 1]"
Amanda delighted Jenny although she was a zib,2.0125,0.6462,80,"[1, 2, 2, 2, 1, 3, 3, 3, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 1, 2, 3, 2, 3, 2, 2, 2, 3, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 1, 2, 1, 1, 3, 2, 2, 2, 2, 1]"
Amy shook Justin although he was a zad,2.6,0.6284,80,"[3, 3, 2, 3, 2, 3, 2, 3, 1, 2, 2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 2, 1, 3, 3, 3, 3, 3]"
Amy shook Kate although she was a dax,2.025,0.6359,80,"[1, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 3, 2, 3, 2, 3, 1, 2, 2, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1]"
Angela healed Kim although she was a gan,2.0375,0.6645,80,"[1, 3, 2, 2, 2, 3, 2, 3, 1, 2, 2, 3, 2, 2, 1, 2, 3, 2, 3, 2, 2, 1, 3, 3, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 2, 3, 2, 1, 3, 1, 2, 2, 1, 2, 1, 1, 3, 2, 1, 2, 1, 1]"
Anne rocked Lisa although she was a heaf,1.9625,0.6452,80,"[1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 2, 3, 2, 1, 3, 1, 3, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1]"
Ben bounced Amy although he was a twib,2.6203,0.6264,79,"[3, 3, 2, 3, 2, 3, 3, 3, 1, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 1, 3, 1, 2, 3, 3, 3, 3, 3, 3]"
Ben bounced Eric although he was a bick,2.0506,0.6385,79,"[2, 2, 2, 1, 3, 3, 3, 1, 2, 2, 3, 2, 2, 1, 2, 3, 2, 3, 2, 2, 1, 2, 3, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2, 1, 2, 3, 2, 1, 2, 2, 1]"
Ben enjoyed Anne although he was a kupe,2.65,0.5975,80,"[3, 3, 2, 3, 3, 2, 2, 3, 1, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 1, 2, 1, 3, 3, 3, 3, 3]"
Ben enjoyed Diego although he was a tem,2.0,0.6602,79,"[1, 2, 2, 2, 1, 3, 2, 3, 1, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 1, 2, 3, 3, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 1, 3, 1, 1, 1, 2, 1, 2, 2, 1]"
